phone_number_e164,phone_number_formatted,phone_number_dashed,entity_name,entity_type,jurisdiction,level,office_type,source_url
+12127883000,(212) 788-3000,212-788-3000,NYC Mayor's Office,mayor,"New York, NY",municipal,main,https://www.nyc.gov/mayors-office/contact-the-mayor
+12126698077,(212) 669-8077,212-669-8077,NYC Office of the City Clerk,city_clerk,"New York, NY",municipal,main,https://www.cityclerk.nyc.gov/content/contact-the-city-clerks-office
+16466105000,(646) 610-5000,646-610-5000,NYPD General Inquiries (non-emergency),police_non_emergency,"New York, NY",municipal,main,https://www.nyc.gov/site/nypd/about/about-nypd/contact-us.page
+19737336400,(973) 733-6400,973-733-6400,Newark Mayor's Office,mayor,"Newark, NJ",municipal,main,https://www.newarknj.gov/161/Office-of-the-Mayor
+19737336000,(973) 733-6000,973-733-6000,Newark Police non-emergency,police_non_emergency,"Newark, NJ",municipal,main,https://www.newarkpublicsafety.org/
+17576644679,(757) 664-4679,757-664-4679,Norfolk Mayor's Office,mayor,"Norfolk, VA",municipal,main,https://www.norfolk.gov/3515/Mayor-Kenneth-Cooper-Alexander-PhD
+17574415610,(757) 441-5610,757-441-5610,Norfolk Police non-emergency,police_non_emergency,"Norfolk, VA",municipal,main,https://www.norfolk.gov/3253/Calling-the-Non-Emergency-Number
+15102383141,(510) 238-3141,510-238-3141,Oakland Mayor's Office,mayor,"Oakland, CA",municipal,main,https://www.oaklandca.gov/Government/Departments
+15107773211,(510) 777-3211,510-777-3211,Oakland Police Department non-emergency,police_non_emergency,"Oakland, CA",municipal,main,https://www.oaklandca.gov/departments/police
+14052972535,(405) 297-2535,405-297-2535,Oklahoma City Action Center / City Hall,city_hall,"Oklahoma City, OK",municipal,main,https://www.okc.gov/government/contact-us
+14052972451,(405) 297-2451,405-297-2451,Oklahoma City Municipal Counselor,city_attorney,"Oklahoma City, OK",municipal,main,https://www.okc.gov/Government/Departments/Municipal-Counselor
+14052312121,(405) 231-2121,405-231-2121,Oklahoma City Police non-emergency,police_non_emergency,"Oklahoma City, OK",municipal,main,https://www.okc.gov/departments/police/contact-us
+14024445555,(402) 444-5555,402-444-5555,Omaha Mayor's Office,mayor,"Omaha, NE",municipal,main,https://mayors-office.cityofomaha.org/
+14024445600,(402) 444-5600,402-444-5600,Omaha Police Department non-emergency,police_non_emergency,"Omaha, NE",municipal,main,https://police.cityofomaha.org/about-us/opd-phone-directory
+12156868686,(215) 686-8686,215-686-8686,Philadelphia 311 City Hall (outside city),city_hall,"Philadelphia, PA",municipal,main,https://www.phila.gov/departments/mayor/
+12156863410,(215) 686-3410,215-686-3410,Philadelphia City Council Chief Clerk,city_council,"Philadelphia, PA",municipal,main,https://phlcouncil.com/
+12156835000,(215) 683-5000,215-683-5000,Philadelphia Law Department (City Solicitor),city_attorney,"Philadelphia, PA",municipal,main,https://www.phila.gov/departments/law-department/
+12156862181,(215) 686-2181,215-686-2181,Philadelphia Mayor's Office,mayor,"Philadelphia, PA",municipal,main,https://www.phila.gov/departments/mayor/
+16022626761,(602) 262-6761,602-262-6761,Phoenix City Attorney's Office,city_attorney,"Phoenix, AZ",municipal,main,https://www.phoenix.gov/administration/departments/law/contact-us.html
+16022626557,(602) 262-6557,602-262-6557,Phoenix City Clerk Department,city_clerk,"Phoenix, AZ",municipal,main,https://www.phoenix.gov/cityclerk/contactus
+16022623111,(602) 262-3111,602-262-3111,Phoenix City Hall General,city_hall,"Phoenix, AZ",municipal,main,https://www.phoenix.gov/contact-us.html
+16022627111,(602) 262-7111,602-262-7111,Phoenix Mayor's Office,mayor,"Phoenix, AZ",municipal,main,https://www.phoenix.gov/administration/mayor/contact.html
+16022626151,(602) 262-6151,602-262-6151,Phoenix Police Crime Stop (non-emergency),police_non_emergency,"Phoenix, AZ",municipal,main,https://www.phoenix.gov/administration/departments/police/contact-us.html
+14122552621,(412) 255-2621,412-255-2621,Pittsburgh 311 (outside city),city_hall,"Pittsburgh, PA",municipal,main,https://www.pittsburghpa.gov/City-Government/Contacts-Information/City-Directory/Mayors-Office
+14122552626,(412) 255-2626,412-255-2626,Pittsburgh Mayor's Office,mayor,"Pittsburgh, PA",municipal,main,https://www.pittsburghpa.gov/City-Government/Contacts-Information/City-Directory/Mayors-Office
+14123237800,(412) 323-7800,412-323-7800,Pittsburgh Police Headquarters non-emergency,police_non_emergency,"Pittsburgh, PA",municipal,main,https://www.pittsburghpa.gov/Safety/Police/Police-Zones/Headquarters
+19729417000,(972) 941-7000,972-941-7000,Plano City Hall main,city_hall,"Plano, TX",municipal,main,https://www.plano.gov/
+19729417107,(972) 941-7107,972-941-7107,Plano Mayor's Office,mayor,"Plano, TX",municipal,main,https://www.plano.gov/1349/Mayor-John-B-Muns
+19724245678,(972) 424-5678,972-424-5678,Plano Police Department non-emergency,police_non_emergency,"Plano, TX",municipal,main,https://www.plano.gov/1061/Police
+19199963050,(919) 996-3050,919-996-3050,Raleigh Mayor's Office,mayor,"Raleigh, NC",municipal,main,https://raleighnc.gov/mayors-corner
+19198291911,(919) 829-1911,919-829-1911,Raleigh Police Department non-emergency,police_non_emergency,"Raleigh, NC",municipal,main,https://raleighnc.gov/police
+17753344636,(775) 334-4636,775-334-4636,Reno City of Reno main / Mayor's Office (334-INFO),mayor,"Reno, NV",municipal,main,https://www.reno.gov/government/city-council/mayor-hillary-schieve
+17753342677,(775) 334-2677,775-334-2677,Reno Public Safety Dispatch non-emergency (334-COPS),police_non_emergency,"Reno, NV",municipal,main,https://www.reno.gov/government/departments/public-safety-dispatch
+19518265551,(951) 826-5551,951-826-5551,Riverside Mayor's Office,mayor,"Riverside, CA",municipal,main,https://riversideca.gov/mayor/contact-info
+19513542007,(951) 354-2007,951-354-2007,Riverside Police Department non-emergency,police_non_emergency,"Riverside, CA",municipal,main,https://riversideca.gov/rpd/about-contact
+19168356647,(916) 835-6647,916-835-6647,Sacramento Mayor's Office,mayor,"Sacramento, CA",municipal,main,https://www.cityofsacramento.gov/mayor-council/mayor
+19162645471,(916) 264-5471,916-264-5471,Sacramento Police Department non-emergency,police_non_emergency,"Sacramento, CA",municipal,main,https://www.cityofsacramento.gov/police/your-sacpd/about/contact-us/department-directory
+16512668560,(651) 266-8560,651-266-8560,Saint Paul City Council,city_council,"Saint Paul, MN",municipal,main,https://www.stpaul.gov/city-directory
+16512668510,(651) 266-8510,651-266-8510,Saint Paul Mayor's Office,mayor,"Saint Paul, MN",municipal,main,https://www.stpaul.gov/departments/mayors-office/contact-mayor
+16512911111,(651) 291-1111,651-291-1111,Saint Paul Police non-emergency (Ramsey County Dispatch),police_non_emergency,"Saint Paul, MN",municipal,main,https://www.stpaul.gov/departments/police
+12102078940,(210) 207-8940,210-207-8940,San Antonio City Attorney's Office,city_attorney,"San Antonio, TX",municipal,main,https://www.sa.gov/Directory/Departments/CAO
+12102077253,(210) 207-7253,210-207-7253,San Antonio City Clerk,city_clerk,"San Antonio, TX",municipal,main,https://www.sa.gov/Directory/Departments/OCC/Contact
+12102077080,(210) 207-7080,210-207-7080,San Antonio City Hall / Main,city_hall,"San Antonio, TX",municipal,main,https://www.sanantonio.gov/contact/contactus
+12102077107,(210) 207-7107,210-207-7107,San Antonio Mayor's Office,mayor,"San Antonio, TX",municipal,main,https://www.sa.gov/Directory/Departments/Mayor-Council/Mayor
+12102077273,(210) 207-7273,210-207-7273,San Antonio Police Department non-emergency (207-SAPD),police_non_emergency,"San Antonio, TX",municipal,main,https://www.sa.gov/Directory/Departments/SAPD/Contact
+16192366220,(619) 236-6220,619-236-6220,San Diego City Attorney's Office,city_attorney,"San Diego, CA",municipal,main,https://www.sandiego.gov/city-attorney/contact
+16192365555,(619) 236-5555,619-236-5555,San Diego City Information Center,city_hall,"San Diego, CA",municipal,main,https://www.sandiego.gov/contact
+16192366330,(619) 236-6330,619-236-6330,San Diego Mayor's Office,mayor,"San Diego, CA",municipal,main,https://www.sandiego.gov/mayor/contact
+16195312000,(619) 531-2000,619-531-2000,San Diego Police non-emergency,police_non_emergency,"San Diego, CA",municipal,main,https://www.sandiego.gov/police/contact
+14085353500,(408) 535-3500,408-535-3500,San Jose Contact Center / City Hall,city_hall,"San Jose, CA",municipal,main,https://www.sanjoseca.gov/your-government/departments-offices/mayor-and-city-council/city-resources/contact-the-city
+14085354900,(408) 535-4900,408-535-4900,San Jose Mayor's Office,mayor,"San Jose, CA",municipal,main,https://www.sjmayormatt.com/contact-us
+14085351260,(408) 535-1260,408-535-1260,San Jose Office of the City Clerk,city_clerk,"San Jose, CA",municipal,main,https://www.sanjoseca.gov/your-government/city-clerk
+14082778900,(408) 277-8900,408-277-8900,San Jose Police Department non-emergency,police_non_emergency,"San Jose, CA",municipal,main,https://www.sjpd.org/i-want-to/contact-us/phone-directory
+17142458665,(714) 245-8665,714-245-8665,Santa Ana Police Department non-emergency,police_non_emergency,"Santa Ana, CA",municipal,main,https://www.santa-ana.org/police-directory/
+12066848200,(206) 684-8200,206-684-8200,Seattle City Attorney's Office,city_attorney,"Seattle, WA",municipal,main,https://www.seattle.gov/cityattorney
+12066848344,(206) 684-8344,206-684-8344,Seattle City Clerk,city_clerk,"Seattle, WA",municipal,main,https://www.seattle.gov/cityclerk/about/contact-the-office-of-city-clerk
+12066848888,(206) 684-8888,206-684-8888,Seattle City Council Support Team,city_council,"Seattle, WA",municipal,main,https://www.seattle.gov/cityclerk/agendas-and-legislative-resources/city-council-agendas/contact-the-city-council
+12066844000,(206) 684-4000,206-684-4000,Seattle Mayor's Office,mayor,"Seattle, WA",municipal,main,https://www.seattle.gov/mayor/contact
+12066255011,(206) 625-5011,206-625-5011,Seattle Police Department non-emergency,police_non_emergency,"Seattle, WA",municipal,main,https://www.seattle.gov/police/about-us/contact-us
+13146223201,(314) 622-3201,314-622-3201,St. Louis Mayor's Office,mayor,"St. Louis, MO",municipal,main,https://www.stlouis-mo.gov/government/departments/mayor/index.cfm
+13142311212,(314) 231-1212,314-231-1212,St. Louis Metropolitan Police Department non-emergency,police_non_emergency,"St. Louis, MO",municipal,main,https://slmpd.org/contact/
+12099378499,(209) 937-8499,209-937-8499,Stockton Mayor's Office,mayor,"Stockton, CA",municipal,main,https://www.stocktonca.gov/government/city_council/index.php
+12099378377,(209) 937-8377,209-937-8377,Stockton Police Department non-emergency,police_non_emergency,"Stockton, CA",municipal,main,https://www.stocktonca.gov/services/police_department/contact_us.php
+18132748251,(813) 274-8251,813-274-8251,Tampa Mayor's Office,mayor,"Tampa, FL",municipal,main,https://www.tampa.gov/mayor/contact
+18132316130,(813) 231-6130,813-231-6130,Tampa Police Department non-emergency,police_non_emergency,"Tampa, FL",municipal,main,https://www.tampa.gov/police/contact-us
+14199362020,(419) 936-2020,419-936-2020,Toledo Engage 311 non-emergency,city_hall,"Toledo, OH",municipal,main,https://toledo.oh.gov/engage-toledo
+14192451001,(419) 245-1001,419-245-1001,Toledo Mayor's Office,mayor,"Toledo, OH",municipal,main,https://toledo.oh.gov/government/mayor
+14192458443,(419) 245-8443,419-245-8443,Toledo Police non-emergency,police_non_emergency,"Toledo, OH",municipal,main,https://toledopolice.com/
+15207914201,(520) 791-4201,520-791-4201,Tucson Mayor's Office,mayor,"Tucson, AZ",municipal,main,https://www.tucsonaz.gov/Government/Mayor-Council-and-City-Manager/Mayor-Regina-Romero
+15207914444,(520) 791-4444,520-791-4444,Tucson Police Department non-emergency,police_non_emergency,"Tucson, AZ",municipal,main,https://www.tucsonaz.gov/Departments/Police/Contact-TPD
+19185962100,(918) 596-2100,918-596-2100,Tulsa Mayor's Action Center / City Hall,city_hall,"Tulsa, OK",municipal,main,https://www.cityoftulsa.org/connect/contact-the-city/
+19185969222,(918) 596-9222,918-596-9222,Tulsa Police Department non-emergency,police_non_emergency,"Tulsa, OK",municipal,main,https://www.tulsapolice.org/contacttulsapolicedepartment
+17573854141,(757) 385-4141,757-385-4141,Virginia Beach City Hall,city_hall,"Virginia Beach, VA",municipal,main,https://virginiabeach.gov/city-hall/mayors-office
+17573855000,(757) 385-5000,757-385-5000,Virginia Beach Police Department non-emergency,police_non_emergency,"Virginia Beach, VA",municipal,main,https://police.virginiabeach.gov/community/contact
+12027271000,(202) 727-1000,202-727-1000,DC Metropolitan Police non-emergency,police_non_emergency,"Washington, DC",municipal,main,https://mpdc.dc.gov/page/who-do-i-call
+12024429828,(202) 442-9828,202-442-9828,DC Office of the Attorney General Consumer Protection,consumer_affairs,"Washington, DC",municipal,consumer,https://oag.dc.gov/about-oag/contact-us
+13162684331,(316) 268-4331,316-268-4331,Wichita Mayor's Office,mayor,"Wichita, KS",municipal,main,https://www.wichita.gov/785/Mayor-Lily-Wu
+13162684221,(316) 268-4221,316-268-4221,Wichita Police Department Case Desk,police_non_emergency,"Wichita, KS",municipal,main,https://www.wichita.gov/536/Police
+18003925658,(800) 392-5658,800-392-5658,Alabama AG Consumer Interest Division,attorney_general_consumer_protection,Alabama,state,consumer_complaint,https://www.alabamaag.gov/divisions/consumer-interest-division/
+13342427300,(334) 242-7300,334-242-7300,Alabama Attorney General,attorney_general,Alabama,state,main,https://www.alabamaag.gov/general-contact/
+13342427100,(334) 242-7100,334-242-7100,Alabama Governor,governor,Alabama,state,main,https://governor.alabama.gov/
+18003928050,(800) 392-8050,800-392-8050,Alabama PSC Consumer Services,public_utility_commission,Alabama,state,consumer_complaint,https://psc.alabama.gov/
+13342425218,(334) 242-5218,334-242-5218,Alabama Public Service Commission,public_utility_commission,Alabama,state,main,https://psc.alabama.gov/contacts/
+19072695100,(907) 269-5100,907-269-5100,Alaska Attorney General (Department of Law),attorney_general,Alaska,state,main,https://law.alaska.gov/department/about.html
+19074653500,(907) 465-3500,907-465-3500,Alaska Governor,governor,Alaska,state,main,https://gov.alaska.gov/contact/
+16846331900,(684) 633-1900,684-633-1900,American Samoa Attorney General,attorney_general,American Samoa,state,main,https://www.americansamoa.gov/
+16025425763,(602) 542-5763,602-542-5763,Arizona AG Consumer Protection,attorney_general_consumer_protection,Arizona,state,consumer_complaint,https://www.azag.gov/contact-us
+16025425025,(602) 542-5025,602-542-5025,Arizona Attorney General,attorney_general,Arizona,state,main,https://www.azag.gov/contact-us
+16025422237,(602) 542-2237,602-542-2237,Arizona Corporation Commission,public_utility_commission,Arizona,state,main,https://azcc.gov/contact
+16025424331,(602) 542-4331,602-542-4331,Arizona Governor,governor,Arizona,state,main,https://azgovernor.gov/
+18004828982,(800) 482-8982,800-482-8982,Arkansas AG Consumer Protection,attorney_general_consumer_protection,Arkansas,state,consumer_complaint,https://arkansasag.gov/contact-us/
+15016822007,(501) 682-2007,501-682-2007,Arkansas Attorney General,attorney_general,Arkansas,state,main,https://arkansasag.gov/contact-us/
+15016822345,(501) 682-2345,501-682-2345,Arkansas Governor,governor,Arkansas,state,main,https://governor.arkansas.gov/
+19163192800,(916) 319-2800,916-319-2800,California Assembly Committee on Rules,state_house,California,state,main,https://www.assembly.ca.gov/
+18009525225,(800) 952-5225,800-952-5225,California Attorney General Public Inquiry/Consumer Hotline,attorney_general,California,state,main,https://oag.ca.gov/contact
+19164459555,(916) 445-9555,916-445-9555,California Attorney General Sacramento Office,attorney_general,California,state,regional,https://oag.ca.gov/contact/mailing-addresses
+18009679331,(800) 967-9331,800-967-9331,California Department of Insurance,insurance_commissioner,California,state,consumer_hotline,https://www.insurance.ca.gov/0500-about-us/05-contact/
+18004007115,(800) 400-7115,800-400-7115,California Franchise Tax Board / Tax Service Center,department_of_revenue,California,state,consumer_hotline,https://taxes.ca.gov/contact-us/
+19164452841,(916) 445-2841,916-445-2841,California Governor,governor,California,state,main,https://www.gov.ca.gov/contact/
+18006497570,(800) 649-7570,800-649-7570,California Public Utilities Commission Consumer Affairs,public_utility_commission,California,state,consumer_complaint,https://www.cpuc.ca.gov/about-cpuc/contacting-the-puc
+19166536814,(916) 653-6814,916-653-6814,California Secretary of State,secretary_of_state,California,state,main,https://www.sos.ca.gov/contact-information
+19166514171,(916) 651-4171,916-651-4171,California Senate Secretary,state_senate,California,state,main,https://secretary.senate.ca.gov/contactus
+13038664500,(303) 866-4500,303-866-4500,Colorado Attorney General,attorney_general,Colorado,state,main,https://coag.gov/contact-us/
+13038662471,(303) 866-2471,303-866-2471,Colorado Governor,governor,Colorado,state,main,https://www.colorado.gov/governor
+13038942070,(303) 894-2070,303-894-2070,Colorado PUC Consumer Assistance,public_utility_commission,Colorado,state,consumer_complaint,https://puc.colorado.gov/about-the-puc/contact-the-puc
+13038942000,(303) 894-2000,303-894-2000,Colorado Public Utilities Commission,public_utility_commission,Colorado,state,main,https://puc.colorado.gov/about-the-puc/contact-the-puc
+18608085318,(860) 808-5318,860-808-5318,Connecticut Attorney General,attorney_general,Connecticut,state,main,https://portal.ct.gov/AG/Contact-Us
+18605664840,(860) 566-4840,860-566-4840,Connecticut Governor,governor,Connecticut,state,main,https://portal.ct.gov/governor/contact/mailing-address-and-phone-numbers
+18608271553,(860) 827-1553,860-827-1553,Connecticut Public Utilities Regulatory Authority,public_utility_commission,Connecticut,state,main,https://portal.ct.gov/pura/about/contact-us
+13025778338,(302) 577-8338,302-577-8338,Delaware Attorney General,attorney_general,Delaware,state,main,https://attorneygeneral.delaware.gov/contact/
+13027444101,(302) 744-4101,302-744-4101,Delaware Governor (Dover),governor,Delaware,state,main,https://governor.delaware.gov/contact/
+13025773210,(302) 577-3210,302-577-3210,Delaware Governor (Wilmington),governor,Delaware,state,main,https://governor.delaware.gov/contact/
+12027273400,(202) 727-3400,202-727-3400,DC Attorney General,attorney_general,District of Columbia,state,main,https://oag.dc.gov/about-oag/contact-us
+12027272643,(202) 727-2643,202-727-2643,DC Mayor,governor,District of Columbia,state,main,https://mayor.dc.gov/agency/executive-office-of-the-mayor
+18504143990,(850) 414-3990,850-414-3990,Florida Attorney General,attorney_general,Florida,state,main,https://www.myfloridalegal.com/how-to-contact-us/ag-office-and-phone-numbers
+18669667226,(866) 966-7226,866-966-7226,Florida Attorney General Citizen Services Hotline,attorney_general_consumer_protection,Florida,state,consumer_complaint,https://www.myfloridalegal.com/how-to-contact-us/ag-office-and-phone-numbers
+18003523671,(800) 352-3671,800-352-3671,Florida Department of Revenue,department_of_revenue,Florida,state,main,https://floridarevenue.com/Pages/contact.aspx
+18502456500,(850) 245-6500,850-245-6500,Florida Department of State,secretary_of_state,Florida,state,main,https://dos.fl.gov/contact-us/
+18504887146,(850) 488-7146,850-488-7146,Florida Governor,governor,Florida,state,main,https://www.flgov.com/eog/leadership/people/ron-desantis/contact
+18504133089,(850) 413-3089,850-413-3089,Florida Office of Insurance Regulation Consumer Helpline,insurance_commissioner,Florida,state,consumer_hotline,https://floir.gov/about-us/contact-us
+18003423552,(800) 342-3552,800-342-3552,Florida PSC Consumer Hotline,public_utility_commission,Florida,state,consumer_complaint,https://www.psc.state.fl.us/about
+18504136100,(850) 413-6100,850-413-6100,Florida Public Service Commission,public_utility_commission,Florida,state,main,https://www.psc.state.fl.us/about
+14046563300,(404) 656-3300,404-656-3300,Georgia Attorney General,attorney_general,Georgia,state,main,https://law.georgia.gov/
+14046561776,(404) 656-1776,404-656-1776,Georgia Governor,governor,Georgia,state,main,https://gov.georgia.gov/
+14046562070,(404) 656-2070,404-656-2070,Georgia Office of Insurance Commissioner,insurance_commissioner,Georgia,state,main,https://oci.georgia.gov/
+18002825813,(800) 282-5813,800-282-5813,Georgia PSC Toll-Free,public_utility_commission,Georgia,state,consumer_complaint,https://psc.ga.gov/contact-the-gpsc/
+14046564501,(404) 656-4501,404-656-4501,Georgia Public Service Commission,public_utility_commission,Georgia,state,main,https://psc.ga.gov/contact-the-gpsc/
+16714753409,(671) 475-3409,671-475-3409,Guam Attorney General,attorney_general,Guam,state,main,https://www.oagguam.org/
+18085861500,(808) 586-1500,808-586-1500,Hawaii Attorney General,attorney_general,Hawaii,state,main,https://ag.hawaii.gov/contact-us/
+18085860034,(808) 586-0034,808-586-0034,Hawaii Governor,governor,Hawaii,state,main,https://governor.hawaii.gov/
+12083342400,(208) 334-2400,208-334-2400,Idaho Attorney General,attorney_general,Idaho,state,main,https://www.ag.idaho.gov/contact/
+12083342100,(208) 334-2100,208-334-2100,Idaho Governor,governor,Idaho,state,main,https://gov.idaho.gov/contact-us/
+12083340300,(208) 334-0300,208-334-0300,Idaho Public Utilities Commission,public_utility_commission,Idaho,state,main,https://puc.idaho.gov/Page/Standard/11
+12177821090,(217) 782-1090,217-782-1090,Illinois Attorney General (Springfield),attorney_general,Illinois,state,main,https://illinoisattorneygeneral.gov/
+12177827907,(217) 782-7907,217-782-7907,Illinois Commerce Commission (Springfield),public_utility_commission,Illinois,state,main,https://www.icc.illinois.gov/about/contact-us
+18005240795,(800) 524-0795,800-524-0795,Illinois Commerce Commission Consumer Services,public_utility_commission,Illinois,state,consumer_complaint,https://www.icc.illinois.gov/about/contact-us
+12177824515,(217) 782-4515,217-782-4515,Illinois Department of Insurance,insurance_commissioner,Illinois,state,main,https://idoi.illinois.gov/aboutus/contactus.html
+12177826830,(217) 782-6830,217-782-6830,Illinois Governor,governor,Illinois,state,main,https://gov.illinois.gov/contact-us/contact-the-governor.html
+12177826961,(217) 782-6961,217-782-6961,Illinois Secretary of State,secretary_of_state,Illinois,state,main,https://www.ilsos.gov/
+13172326201,(317) 232-6201,317-232-6201,Indiana Attorney General,attorney_general,Indiana,state,main,https://www.in.gov/attorneygeneral/
+13172324567,(317) 232-4567,317-232-4567,Indiana Governor,governor,Indiana,state,main,https://www.in.gov/gov/contact-the-governor/
+15152815164,(515) 281-5164,515-281-5164,Iowa Attorney General,attorney_general,Iowa,state,main,https://www.iowaattorneygeneral.gov/contact-us
+15152815211,(515) 281-5211,515-281-5211,Iowa Governor,governor,Iowa,state,main,https://governor.iowa.gov/contact-us
+17852962215,(785) 296-2215,785-296-2215,Kansas Attorney General,attorney_general,Kansas,state,main,https://ag.ks.gov/
+17852963232,(785) 296-3232,785-296-3232,Kansas Governor,governor,Kansas,state,main,https://governor.kansas.gov/
+15026965300,(502) 696-5300,502-696-5300,Kentucky Attorney General,attorney_general,Kentucky,state,main,https://www.ag.ky.gov/
+15025642611,(502) 564-2611,502-564-2611,Kentucky Governor,governor,Kentucky,state,main,https://governor.ky.gov/contact/contact-us
+12253266079,(225) 326-6079,225-326-6079,Louisiana Attorney General,attorney_general,Louisiana,state,main,https://ag.louisiana.gov/
+12253420991,(225) 342-0991,225-342-0991,Louisiana Governor,governor,Louisiana,state,main,https://gov.louisiana.gov/
+12076268800,(207) 626-8800,207-626-8800,Maine Attorney General,attorney_general,Maine,state,main,https://www.maine.gov/ag/
+12072873531,(207) 287-3531,207-287-3531,Maine Governor,governor,Maine,state,main,https://www.maine.gov/governor/
+14105766300,(410) 576-6300,410-576-6300,Maryland Attorney General,attorney_general,Maryland,state,main,https://www.marylandattorneygeneral.gov/
+16177278400,(617) 727-8400,617-727-8400,Massachusetts Attorney General,attorney_general,Massachusetts,state,main,https://www.mass.gov/contact-the-attorney-generals-office
+16177372836,(617) 737-2836,617-737-2836,Massachusetts DPU Consumer Division,public_utility_commission,Massachusetts,state,consumer_complaint,https://www.mass.gov/orgs/consumer-division
+16173053500,(617) 305-3500,617-305-3500,Massachusetts Department of Public Utilities,public_utility_commission,Massachusetts,state,main,https://www.mass.gov/orgs/department-of-public-utilities
+16175217794,(617) 521-7794,617-521-7794,Massachusetts Division of Insurance,insurance_commissioner,Massachusetts,state,main,https://www.mass.gov/orgs/division-of-insurance
+16177254005,(617) 725-4005,617-725-4005,Massachusetts Governor,governor,Massachusetts,state,main,https://www.mass.gov/orgs/office-of-the-governor
+16177279640,(617) 727-9640,617-727-9640,Massachusetts Secretary of the Commonwealth,secretary_of_state,Massachusetts,state,main,https://www.sec.state.ma.us/
+15173357622,(517) 335-7622,517-335-7622,Michigan Attorney General,attorney_general,Michigan,state,main,https://www.michigan.gov/ag/ag-contact-directory
+15172848800,(517) 284-8800,517-284-8800,Michigan Department of Insurance and Financial Services,insurance_commissioner,Michigan,state,main,https://www.michigan.gov/difs
+15173733400,(517) 373-3400,517-373-3400,Michigan Governor,governor,Michigan,state,main,https://www.michigan.gov/whitmer/contact
+15172848100,(517) 284-8100,517-284-8100,Michigan Public Service Commission,public_utility_commission,Michigan,state,main,https://www.michigan.gov/mpsc/about/contact-us
+18002929555,(800) 292-9555,800-292-9555,Michigan Public Service Commission Consumer Hotline,public_utility_commission,Michigan,state,consumer_complaint,https://www.michigan.gov/mpsc/about/contact-us
+18887676424,(888) 767-6424,888-767-6424,Michigan Secretary of State,secretary_of_state,Michigan,state,main,https://www.michigan.gov/sos
+18006573787,(800) 657-3787,800-657-3787,Minnesota AG Statewide Toll-Free,attorney_general_consumer_protection,Minnesota,state,consumer_complaint,https://www.ag.state.mn.us/office/contactus.asp
+16512963353,(651) 296-3353,651-296-3353,Minnesota Attorney General,attorney_general,Minnesota,state,main,https://www.ag.state.mn.us/office/contactus.asp
+16512013400,(651) 201-3400,651-201-3400,Minnesota Governor,governor,Minnesota,state,main,https://mn.gov/governor/
+16013593680,(601) 359-3680,601-359-3680,Mississippi Attorney General,attorney_general,Mississippi,state,main,https://www.ago.state.ms.us/
+16013593150,(601) 359-3150,601-359-3150,Mississippi Governor,governor,Mississippi,state,main,https://www.governor.ms.gov/
+15737513321,(573) 751-3321,573-751-3321,Missouri Attorney General,attorney_general,Missouri,state,main,https://ago.mo.gov/
+15737513222,(573) 751-3222,573-751-3222,Missouri Governor,governor,Missouri,state,main,https://governor.mo.gov/contact-us/mo-governor
+14064442026,(406) 444-2026,406-444-2026,Montana Attorney General,attorney_general,Montana,state,main,https://dojmt.gov/
+14064443111,(406) 444-3111,406-444-3111,Montana Governor,governor,Montana,state,main,https://governor.mt.gov/contact/
+14024712683,(402) 471-2683,402-471-2683,Nebraska Attorney General,attorney_general,Nebraska,state,main,https://ago.nebraska.gov/contact-us
+14024712244,(402) 471-2244,402-471-2244,Nebraska Governor,governor,Nebraska,state,main,https://governor.nebraska.gov/contact-governor
+17756841100,(775) 684-1100,775-684-1100,Nevada Attorney General,attorney_general,Nevada,state,main,https://ag.nv.gov/
+17756845670,(775) 684-5670,775-684-5670,Nevada Governor,governor,Nevada,state,main,https://gov.nv.gov/contact/contact/
+16032713658,(603) 271-3658,603-271-3658,New Hampshire Attorney General,attorney_general,New Hampshire,state,main,https://www.doj.nh.gov/
+16032712121,(603) 271-2121,603-271-2121,New Hampshire Governor,governor,New Hampshire,state,main,https://www.governor.nh.gov/contact-governor-ayotte
+19735046200,(973) 504-6200,973-504-6200,New Jersey Attorney General,attorney_general,New Jersey,state,main,https://www.njoag.gov/
+15058276000,(505) 827-6000,505-827-6000,New Mexico Attorney General (Department of Justice),attorney_general,New Mexico,state,main,https://nmdoj.gov/contact-us/
+15054762200,(505) 476-2200,505-476-2200,New Mexico Governor,governor,New Mexico,state,main,https://www.governor.state.nm.us/contact-the-governor/
+15187762000,(518) 776-2000,518-776-2000,New York Attorney General,attorney_general,New York,state,main,https://ag.ny.gov/contact-attorney-general-letitia-james
+18007717755,(800) 771-7755,800-771-7755,New York Attorney General Consumer Hotline,attorney_general_consumer_protection,New York,state,consumer_complaint,https://ag.ny.gov/contact-attorney-general-letitia-james
+18003423736,(800) 342-3736,800-342-3736,New York DFS Licensing,insurance_commissioner,New York,state,consumer_hotline,https://www.dfs.ny.gov/contact_us/main
+12124806400,(212) 480-6400,212-480-6400,New York Department of Financial Services (Insurance),insurance_commissioner,New York,state,main,https://www.dfs.ny.gov/contact_us/main
+15184732492,(518) 473-2492,518-473-2492,New York Department of State,secretary_of_state,New York,state,main,https://dos.ny.gov/form/contact-us
+15184575149,(518) 457-5149,518-457-5149,New York Department of Taxation and Finance,department_of_revenue,New York,state,main,https://www.tax.ny.gov/
